"entity_id","entity_name","entity_code","team_id","total_pitches","total_pitches","total_pitches_empty","median_seconds_empty","total_pitches_onbase","median_seconds_empty","freq_hot","freq_warm","freq_cold"
656756,"Montgomery, Jordan","Pit",138,1188,1188,830,20.375,358,20.375,0.050505050505050504,0.8518518518518519,0.09764309764309764
571616,"Dermody, Matt","Pit",112,13,13,5,20.377,8,20.377,0,0.9230769230769231,0.07692307692307693
670090,"Mills, Wyatt","Pit",118,238,238,132,20.398,106,20.398,0.004201680672268907,0.9117647058823529,0.08403361344537816
672839,"Morales, Francisco","Pit",143,48,48,30,20.426,18,20.426,0,0.9375,0.0625
663986,"Stephan, Trevor","Pit",114,451,451,255,20.436,196,20.436,0.008869179600886918,0.8758314855875832,0.11529933481152993
542914,"Bass, Anthony","Pit",141,436,436,277,20.441,159,20.441,0,0.9334862385321101,0.06651376146788991
554340,"Garcia, Yimi","Pit",141,501,501,314,20.464,187,20.464,0.001996007984031936,0.9101796407185628,0.08782435129740519
621363,"Poche, Colin","Pit",139,417,417,260,20.468,157,20.468,0.019184652278177457,0.9256594724220624,0.05515587529976019
660906,"Perez, Francisco","Pit",120,84,84,29,20.487,55,20.487,0.047619047619047616,0.7857142857142857,0.16666666666666666
605447,"Romano, Jordan","Pit",141,427,427,236,20.521,191,20.521,0.00702576112412178,0.9203747072599532,0.07259953161592506
607457,"Barraclough, Kyle","Pit",108,61,61,19,20.55,42,20.55,0,0.8688524590163934,0.13114754098360656
670280,"Bednar, David","Pit",134,371,371,233,20.551,138,20.551,0.013477088948787063,0.894878706199461,0.09164420485175202
453343,"Melancon, Mark","Pit",109,414,414,234,20.558,180,20.558,0.004830917874396135,0.782608695652174,0.21256038647342995
593619,"Tapia, Domingo","Pit",133,163,163,80,20.573,83,20.573,0.012269938650306749,0.9447852760736196,0.04294478527607362
667427,"Jackson, Zach","Pit",133,451,451,256,20.616,195,20.616,0.004434589800443459,0.8957871396895787,0.09977827050997783
543507,"May, Trevor","Pit",121,236,236,124,20.617,112,20.617,0.00423728813559322,0.923728813559322,0.07203389830508475
605347,"López, Jorge","Pit",142,525,525,293,20.618,232,20.618,0.007619047619047619,0.8685714285714285,0.12380952380952381
621381,"Strahm, Matt","Pit",111,346,346,183,20.62,163,20.62,0.002890173410404624,0.9364161849710982,0.06069364161849711
573204,"Thielbar, Caleb","Pit",142,393,393,220,20.632,173,20.632,0.002544529262086514,0.926208651399491,0.07124681933842239
676103,"Jones, Damon","Pit",143,53,53,20,20.64,33,20.64,0,0.9622641509433962,0.03773584905660377
614179,"Ruiz, José","Pit",145,519,519,272,20.647,247,20.647,0.028901734104046242,0.8882466281310212,0.08285163776493257
623465,"Phillips, Evan","Pit",119,435,435,285,20.653,150,20.653,0,0.9379310344827586,0.06206896551724138
595881,"Beede, Tyler","Pit",134,520,520,277,20.662,243,20.662,0.03653846153846154,0.8634615384615385,0.1
673904,"Walsh, Jake","Pit",138,33,33,14,20.673,19,20.673,0,0.8787878787878788,0.12121212121212122
608337,"Giolito, Lucas","Pit",145,1236,1236,792,20.683,444,20.683,0.0048543689320388345,0.9320388349514563,0.06310679611650485
595014,"Treinen, Blake","Pit",119,33,33,33,20.684,,20.684,0,1,0
675921,"Howard, Spencer","Pit",140,318,318,189,20.715,129,20.715,0.0031446540880503146,0.9150943396226415,0.08176100628930817
670167,"Schreiber, John","Pit",111,500,500,283,20.716,217,20.716,0.002,0.914,0.084
666201,"Manoah, Alek","Pit",141,1299,1299,874,20.719,425,20.719,0.008468052347959968,0.8575827559661278,0.13394919168591224
667297,"Nance, Tommy","Pit",146,350,350,175,20.734,175,20.734,0.002857142857142857,0.9171428571428571,0.08
547001,"Poteet, Cody","Pit",146,189,189,129,20.749,60,20.749,0.005291005291005291,0.9312169312169312,0.06349206349206349
663432,"Rainey, Tanner","Pit",120,221,221,131,20.758,90,20.758,0,0.9140271493212669,0.08597285067873303
660853,"De Los Santos, Enyel","Pit",114,354,354,213,20.774,141,20.774,0.002824858757062147,0.9180790960451978,0.07909604519774012
608723,"Voth, Austin","Pit",110,802,802,481,20.778,321,20.778,0.0012468827930174563,0.9351620947630923,0.06359102244389027
571439,"Alvarez, R.J.","Pit",121,24,24,18,20.824,6,20.824,0,0.9166666666666666,0.08333333333333333
605446,"Rodríguez, Dereck","Pit",142,46,46,21,20.829,25,20.829,0,1,0
650893,"Cabrera, Génesis","Pit",138,330,330,216,20.862,114,20.862,0.0030303030303030303,0.906060606060606,0.09090909090909091
605130,"Barlow, Scott","Pit",118,558,558,340,20.868,218,20.868,0.010752688172043012,0.9229390681003584,0.06630824372759857
608328,"De Jong, Chase","Pit",134,570,570,332,20.88,238,20.88,0.015789473684210527,0.8859649122807017,0.09824561403508772
621112,"Blackburn, Paul","Pit",133,878,878,599,20.882,279,20.882,0.007972665148063782,0.8929384965831435,0.09908883826879271
456034,"Price, David","Pit",119,276,276,186,20.915,90,20.915,0,0.9384057971014492,0.06159420289855073
506433,"Darvish, Yu","Pit",135,1328,1328,933,20.952,395,20.952,0.012801204819277108,0.9021084337349398,0.08509036144578314
641447,"Castano, Daniel","Pit",146,236,236,143,20.96,93,20.96,0,0.9364406779661016,0.0635593220338983
647315,"Pop, Zach","Pit",141,241,241,123,20.987,118,20.987,0,0.9087136929460581,0.0912863070539419
596112,"Stephenson, Robert","Pit",134,376,376,225,21.022,151,21.022,0,0.8829787234042553,0.11702127659574468
656685,"Martin, Brett","Pit",140,310,310,157,21.023,153,21.023,0.0032258064516129032,0.8935483870967742,0.1032258064516129
624418,"Castellani, Ryan","Pit",133,20,20,7,21.027,13,21.027,0,0.9,0.1
453178,"Kennedy, Ian","Pit",109,387,387,214,21.031,173,21.031,0,0.9250645994832042,0.07493540051679587
650671,"Quijada, José","Pit",108,307,307,148,21.128,159,21.128,0.006514657980456026,0.8371335504885994,0.1563517915309446
669203,"Burnes, Corbin","Pit",158,1523,1523,1117,21.128,406,21.128,0.0013131976362442547,0.9146421536441235,0.0840446487196323
656546,"Hoffman, Jeff","Pit",113,394,394,233,21.13,161,21.13,0,0.9416243654822335,0.0583756345177665
676664,"Sears, JP","Pit",133,522,522,324,21.133,198,21.133,0.0019157088122605363,0.8831417624521073,0.11494252873563218
656629,"Kopech, Michael","Pit",145,956,956,640,21.135,316,21.135,0.008368200836820083,0.9121338912133892,0.0794979079497908
493603,"Ottavino, Adam","Pit",121,542,542,316,21.139,226,21.139,0.0036900369003690036,0.8856088560885609,0.11070110701107011
664948,"Misiewicz, Anthony","Pit",118,216,216,144,21.142,72,21.142,0.037037037037037035,0.7731481481481481,0.18981481481481483
542888,"Armstrong, Shawn","Pit",139,435,435,245,21.147,190,21.147,0,0.9586206896551724,0.041379310344827586
660896,"Alcala, Jorge","Pit",142,20,20,12,21.152,8,21.152,0,1,0
677651,"Garcia, Luis","Pit",117,1079,1079,748,21.173,331,21.173,0.012048192771084338,0.8628359592215014,0.12511584800741427
683232,"Mears, Nick","Pit",134,10,10,6,21.193,4,21.193,0,1,0
656887,"Reid-Foley, Sean","Pit",121,94,94,51,21.209,43,21.209,0,0.9361702127659575,0.06382978723404255
669711,"Weissert, Greg","Pit",147,96,96,43,21.223,53,21.223,0,0.9375,0.0625
661255,"López, Yoan","Pit",121,85,85,50,21.225,35,21.225,0,0.9529411764705882,0.047058823529411764
650556,"Abreu, Bryan","Pit",117,440,440,232,21.242,208,21.242,0.004545454545454545,0.8886363636363637,0.10681818181818181
596071,"Peters, Dillon","Pit",134,311,311,198,21.271,113,21.271,0,0.9003215434083601,0.09967845659163987
592454,"Kahnle, Tommy","Pit",119,70,70,49,21.282,21,21.282,0,0.9428571428571428,0.05714285714285714
668941,"Romero, JoJo","Pit",138,136,136,94,21.298,42,21.298,0.007352941176470588,0.9485294117647058,0.04411764705882353
518397,"Alexander, Scott","Pit",137,98,98,62,21.316,36,21.316,0,0.9693877551020408,0.030612244897959183
656731,"Megill, Tylor","Pit",121,352,352,229,21.318,123,21.318,0.002840909090909091,0.9375,0.05965909090909091
605525,"Wendelken, J.B.","Pit",109,224,224,132,21.344,92,21.344,0,0.9241071428571429,0.07589285714285714
640451,"Harvey, Hunter","Pit",120,296,296,164,21.353,132,21.353,0,0.956081081081081,0.04391891891891892
669935,"Alexy, A.J.","Pit",140,84,84,44,21.393,40,21.393,0,0.9404761904761905,0.05952380952380952
453268,"Bard, Daniel","Pit",115,452,452,286,21.406,166,21.406,0,0.8694690265486725,0.13053097345132744
666974,"Cano, Yennier","Pit",110,183,183,100,21.406,83,21.406,0,0.8743169398907104,0.12568306010928962
669358,"Baz, Shane","Pit",139,204,204,133,21.447,71,21.447,0,0.8970588235294118,0.10294117647058823
664584,"Romero, Jhon","Pit",142,35,35,14,21.451,21,21.451,0,0.8285714285714286,0.17142857142857143
642758,"Acevedo, Domingo","Pit",133,400,400,256,21.468,144,21.468,0,0.925,0.075
606930,"Barnes, Jacob","Pit",147,161,161,99,21.47,62,21.47,0,0.9130434782608695,0.08695652173913043
664199,"Clarke, Taylor","Pit",118,341,341,187,21.483,154,21.483,0.002932551319648094,0.9178885630498533,0.07917888563049853
489334,"Stammen, Craig","Pit",135,333,333,187,21.484,146,21.484,0,0.8378378378378378,0.16216216216216217
650633,"King, Michael","Pit",147,381,381,225,21.517,156,21.517,0.0026246719160104987,0.8372703412073491,0.16010498687664043
623149,"Sewald, Paul","Pit",136,452,452,306,21.539,146,21.539,0.0022123893805309734,0.9004424778761062,0.09734513274336283
657585,"Garrett, Reed","Pit",120,91,91,32,21.549,59,21.549,0,0.945054945054945,0.054945054945054944
554431,"Matzek, Tyler","Pit",144,308,308,158,21.553,150,21.553,0,0.8863636363636364,0.11363636363636363
670990,"Ramirez, Yohan","Pit",134,306,306,152,21.556,154,21.556,0.029411764705882353,0.8790849673202614,0.0915032679738562
662253,"Muñoz, Andrés","Pit",136,426,426,277,21.614,149,21.614,0,0.8849765258215962,0.11502347417840375
503285,"O'Day, Darren","Pit",144,171,171,97,21.63,74,21.63,0,0.9239766081871345,0.07602339181286549
518813,"Holland, Greg","Pit",140,43,43,22,21.669,21,21.669,0,0.8837209302325582,0.11627906976744186
641360,"Bickford, Phil","Pit",119,447,447,303,21.702,144,21.702,0,0.9552572706935123,0.0447427293064877
669618,"Barlow, Joe","Pit",140,246,246,140,21.72,106,21.72,0,0.8983739837398373,0.1016260162601626
660271,"Ohtani, Shohei","Pit",108,1202,1202,801,21.727,401,21.727,0.015806988352745424,0.8169717138103162,0.16722129783693843
572955,"Johnson, Pierce","Pit",135,140,140,82,21.738,58,21.738,0.014285714285714285,0.8857142857142857,0.1
544727,"Familia, Jeurys","Pit",111,394,394,217,21.763,177,21.763,0.0025380710659898475,0.8350253807106599,0.16243654822335024
621051,"Wilson, Steven","Pit",135,406,406,247,21.797,159,21.797,0.0024630541871921183,0.8940886699507389,0.10344827586206896
542585,"Cisnero, José","Pit",116,200,200,90,21.803,110,21.803,0,0.91,0.09
541640,"Ramírez, Erasmo","Pit",120,538,538,374,21.816,164,21.816,0,0.8940520446096655,0.10594795539033457
605280,"Holmes, Clay","Pit",147,459,459,271,21.818,188,21.818,0,0.9193899782135077,0.08061002178649238
658551,"Fernández, Junior","Pit",134,150,150,73,21.846,77,21.846,0,0.8866666666666667,0.11333333333333333
592390,"Hembree, Heath","Pit",119,204,204,89,21.846,115,21.846,0.004901960784313725,0.8676470588235294,0.12745098039215685
664747,"Díaz, Alexis","Pit",113,480,480,262,21.897,218,21.897,0.004166666666666667,0.8666666666666667,0.12916666666666668
572193,"Tepera, Ryan","Pit",108,408,408,260,21.905,148,21.905,0,0.7990196078431373,0.20098039215686275
664076,"Cleavinger, Garrett","Pit",139,165,165,109,21.926,56,21.926,0,0.9212121212121213,0.07878787878787878
656986,"Sousa, Bennett","Pit",145,160,160,91,21.938,69,21.938,0,0.89375,0.10625
472610,"García, Luis","Pit",135,433,433,249,21.973,184,21.973,0,0.8752886836027713,0.12471131639722864
621366,"Borucki, Ryan","Pit",136,180,180,92,21.995,88,21.995,0,0.8555555555555555,0.14444444444444443
594580,"Moll, Sam","Pit",133,370,370,191,22.029,179,22.029,0.008108108108108109,0.8675675675675676,0.12432432432432433
520980,"Báez, Pedro","Pit",117,32,32,7,22.052,25,22.052,0,0.875,0.125
657044,"Thompson, Ryan","Pit",139,333,333,167,22.06,166,22.06,0,0.8528528528528528,0.14714714714714713
621237,"Alvarado, José","Pit",143,408,408,213,22.072,195,22.072,0.007352941176470588,0.8014705882352942,0.19117647058823528
570663,"Robles, Hansel","Pit",111,203,203,122,22.09,81,22.09,0.029556650246305417,0.7832512315270936,0.18719211822660098
592094,"Adam, Jason","Pit",139,410,410,269,22.096,141,22.096,0,0.8341463414634146,0.16585365853658537
521230,"Hendriks, Liam","Pit",145,421,421,263,22.097,158,22.097,0.0166270783847981,0.8147268408551069,0.16864608076009502
623352,"Hader, Josh","Pit",135,441,441,251,22.113,190,22.113,0.006802721088435374,0.8616780045351474,0.13151927437641722
660761,"Suarez, José","Pit",108,774,774,521,22.121,253,22.121,0.007751937984496124,0.8643410852713178,0.12790697674418605
543238,"Gose, Anthony","Pit",114,180,180,100,22.128,80,22.128,0,0.9277777777777778,0.07222222222222222
656420,"Feyereisen, J.P.","Pit",139,152,152,116,22.244,36,22.244,0.006578947368421052,0.8947368421052632,0.09868421052631579
676766,"Snyder, Nick","Pit",140,17,17,13,22.265,4,22.265,0,0.8823529411764706,0.11764705882352941
573124,"Rogers, Taylor","Pit",158,529,529,304,22.27,225,22.27,0.001890359168241966,0.8525519848771267,0.14555765595463138
666808,"Doval, Camilo","Pit",137,519,519,274,22.272,245,22.272,0.0019267822736030828,0.8458574181117534,0.15221579961464354
650530,"Garcia, Bryan","Pit",116,150,150,112,22.338,38,22.338,0.013333333333333334,0.8866666666666667,0.1
571704,"Giles, Ken","Pit",136,32,32,19,22.352,13,22.352,0,0.90625,0.09375
611093,"Bracho, Silvino","Pit",144,29,29,21,22.373,8,22.373,0,0.9655172413793104,0.034482758620689655
518748,"Grimm, Justin","Pit",133,121,121,61,22.445,60,22.445,0,0.859504132231405,0.14049586776859505
644364,"Arano, Víctor","Pit",120,282,282,129,22.466,153,22.466,0,0.8404255319148937,0.1595744680851064
672335,"Pérez, Cionel","Pit",110,405,405,202,22.482,203,22.482,0,0.8666666666666667,0.13333333333333333
592773,"Stanek, Ryne","Pit",117,385,385,204,22.514,181,22.514,0,0.8779220779220779,0.12207792207792208
641755,"Kinley, Tyler","Pit",115,147,147,89,22.551,58,22.551,0,0.8163265306122449,0.1836734693877551
489446,"Yates, Kirby","Pit",144,73,73,41,22.597,32,22.597,0,0.8493150684931506,0.1506849315068493
622250,"Sborz, Josh","Pit",140,197,197,116,22.686,81,22.686,0,0.8578680203045685,0.14213197969543148
543056,"Coulombe, Danny","Pit",142,99,99,53,22.729,46,22.729,0,0.8585858585858586,0.1414141414141414
518886,"Kimbrel, Craig","Pit",119,510,510,281,22.782,229,22.782,0,0.884313725490196,0.11568627450980393
661403,"Clase, Emmanuel","Pit",114,324,324,228,22.793,96,22.793,0,0.9135802469135802,0.08641975308641975
572888,"Greene, Shane","Pit",147,21,21,14,22.804,7,22.804,0,0.9523809523809523,0.047619047619047616
625643,"López, Reynaldo","Pit",145,428,428,240,22.812,188,22.812,0.011682242990654205,0.8107476635514018,0.17757009345794392
598264,"Barnes, Matt","Pit",111,331,331,202,22.813,129,22.813,0,0.7764350453172205,0.22356495468277945
675916,"Karinchak, James","Pit",114,374,374,190,22.832,184,22.832,0.0053475935828877,0.7513368983957219,0.24331550802139038
607481,"Bummer, Aaron","Pit",145,250,250,97,22.853,153,22.853,0,0.908,0.092
543272,"Hand, Brad","Pit",143,414,414,228,22.912,186,22.912,0.0024154589371980675,0.8429951690821256,0.15458937198067632
455119,"Martin, Chris","Pit",119,356,356,198,22.917,158,22.917,0.0028089887640449437,0.8455056179775281,0.15168539325842698
642701,"Santana, Dennis","Pit",140,478,478,234,22.92,244,22.92,0,0.8744769874476988,0.12552301255230125
621345,"Minter, A.J.","Pit",144,463,463,277,23.029,186,23.029,0,0.8228941684665226,0.1771058315334773
523260,"Kelly, Joe","Pit",145,340,340,180,23.086,160,23.086,0.0029411764705882353,0.8,0.19705882352941176
664854,"Helsley, Ryan","Pit",138,394,394,264,23.103,130,23.103,0,0.8654822335025381,0.13451776649746192
598287,"Ramirez, Noé","Pit",109,392,392,235,23.129,157,23.129,0,0.8443877551020408,0.1556122448979592
664126,"Fairbanks, Pete","Pit",139,156,156,106,23.129,50,23.129,0,0.8910256410256411,0.10897435897435898
517008,"Colomé, Alex","Pit",115,363,363,219,23.554,144,23.554,0,0.7079889807162535,0.29201101928374656
518617,"Diekman, Jake","Pit",145,580,580,267,23.568,313,23.568,0,0.8120689655172414,0.1879310344827586
519151,"Pressly, Ryan","Pit",117,325,325,236,23.67,89,23.67,0,0.8984615384615384,0.10153846153846154
641582,"Foster, Matt","Pit",145,326,326,172,23.741,154,23.741,0,0.8466257668711656,0.15337423312883436
543339,"Hudson, Daniel","Pit",119,176,176,99,23.763,77,23.763,0,0.9034090909090909,0.09659090909090909
641941,"Pagán, Emilio","Pit",142,469,469,261,23.83,208,23.83,0,0.8208955223880597,0.1791044776119403
543351,"Jackson, Jay","Pit",144,5,5,4,23.876,1,23.876,0,1,0
622251,"Staumont, Josh","Pit",118,344,344,190,23.94,154,23.94,0.014534883720930232,0.7732558139534884,0.21220930232558138
666204,"Jiménez, Dany","Pit",133,256,256,160,23.986,96,23.986,0,0.796875,0.203125
642231,"Yacabonis, Jimmy","Pit",139,159,159,71,24.021,88,24.021,0,0.8867924528301887,0.11320754716981132
664054,"Stashak, Cody","Pit",142,91,91,62,24.074,29,24.074,0,0.8571428571428571,0.14285714285714285
519326,"Strickland, Hunter","Pit",113,493,493,263,24.262,230,24.262,0,0.7809330628803245,0.21906693711967545
681911,"Vesia, Alex","Pit",119,425,425,241,24.456,184,24.456,0,0.7623529411764706,0.2376470588235294
547973,"Chapman, Aroldis","Pit",147,326,326,197,24.55,129,24.55,0,0.7331288343558282,0.2668711656441718
571479,"Bellatti, Andrew","Pit",143,421,421,217,24.586,204,24.586,0,0.7790973871733967,0.2209026128266033
642207,"Williams, Devin","Pit",158,480,480,296,24.717,184,24.717,0,0.68125,0.31875
448281,"Doolittle, Sean","Pit",120,21,21,10,24.732,11,24.732,0,0.5714285714285714,0.42857142857142855
608678,"Leone, Dominic","Pit",137,296,296,186,24.778,110,24.778,0,0.777027027027027,0.22297297297297297
681799,"Roberts, Ethan","Pit",112,79,79,40,25.327,39,25.327,0,0.6582278481012658,0.34177215189873417
640448,"Finnegan, Kyle","Pit",120,476,476,297,25.543,179,25.543,0,0.8340336134453782,0.16596638655462184
445276,"Jansen, Kenley","Pit",144,446,446,296,25.579,150,25.579,0,0.6591928251121076,0.34080717488789236
608638,"Chargois, JT","Pit",139,155,155,97,25.678,58,25.678,0,0.8258064516129032,0.17419354838709677
606149,"Gallegos, Giovanny","Pit",138,402,402,248,25.811,154,25.811,0.0024875621890547263,0.6492537313432836,0.3482587064676617
642528,"Loáisiga, Jonathan","Pit",147,337,337,179,25.826,158,25.826,0,0.7893175074183977,0.21068249258160238
669742,"Hall, Darick","Pit",143,4,4,,,4,,1,0,0
668800,"Knizner, Andrew","Pit",138,4,4,,,4,,1,0,0
650339,"Palacios, Jermaine","Pit",142,2,2,,,2,,1,0,0
676206,"Tarnok, Freddy","Pit",144,4,4,,,4,,0,0.75,0.25
572816,"Dickerson, Corey","Pit",138,9,9,,,9,,1,0,0
503556,"Gonzalez, Marwin","Pit",147,3,3,,,3,,0.3333333333333333,0.6666666666666666,0
570560,"Sanchez, Carlos","Pit",111,5,5,,,5,,1,0,0
670102,"Francis, Bowden","Pit",141,2,2,,,2,,0,1,0
594838,"Gosselin, Phil","Pit",108,2,2,,,2,,1,0,0
